ProgramName|ageLimit|ProgramDescription|programCategory|timeStart|timeEnd|duration|Date
Polska z Miodkiem|0|Gawędy profesora Jana Miodka dotyczące etymologii nazw najważniejszych polskich rzek, miast i krain geograficznych.|Program edukacyjny|17:45|17:55|2|2016-07-05
Naszaarmia.pl|12|Program przybliża tematykę obronności, bezpieczeństwa, polskiej myśli technicznej oraz historii i tradycji polskiego oręża. Autorzy przedstawią ciekawe projekty, prototypy i sprzęt wojskowy.|Magazyn|17:55|18:25|20|2016-07-05
Astronarium|7||0|18:25|18:55|0|2016-07-05
Barwy szczęścia|12|Darek ratuje Władka z opresji. Przed przyjazdem karetki profesjonalnie zajmuje się nieprzytomnym Tomalą. Po wyjściu z aresztu Marczak chce się zobaczyć z Januszem i z Radosławem.|Serial obyczajowy|18:55|19:25|25|2016-07-05
Do zobaczenia w Krakowie|7|Cykl reportaży informujący o kolejnych etapach przygotowań do Światowych Dni Młodzieży w Krakowie w 2016 r.|Reportaż|19:25|19:45|16|2016-07-05
Czarny Błysk|0|Chcąc uatrakcyjnić program i pozyskać publiczność, właściciel cyrku sprowadza do stada zwierząt czarną panterę, którą musi poddać tresurze, by mogła występować na arenie.|Serial animowany|19:45|20:00|10|2016-07-05
Wiadomości|0|Serwis prezentuje najważniejsze informacje z kraju i ze świata.|Wiadomości|20:00|20:25|30|2016-07-05
Sport|7|Informacje o najważniejszych wydarzeniach sportowych.|Wiadomości sportowe|20:25|20:35|3|2016-07-05
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|20:35|20:50|2|2016-07-05
Ojciec Mateusz|12|Popularny aktor zostaje zamordowany. Policjanci mają kilka tropów. Mateusz dowiaduje się o znaczącym incydencie z przeszłości ofiary, z udziałem dawnego znajomego aktora, Andrzeja, i jego żony.|Serial kryminalny|20:50|21:50|0|2016-07-05
Polonia 24|12||0|21:50|22:20|0|2016-07-05
Halo Polonia|12||0|22:20|23:25|0|2016-07-05
Prawdziwy koniec zimnej wojny|7|Dokument o kulisach wstąpienia Polski do NATO. Film pokazuje, jaką faktycznie rolę odegrała w nim Polska. Rozmówcy wtajemniczają widza w opowieść o polityce, dyplomacji i jej anonimowych bohaterach.|Film dokumentalny|23:25|0:25|54|2016-07-05
Polska z Miodkiem|0|Gawędy profesora Jana Miodka dotyczące etymologii nazw najważniejszych polskich rzek, miast i krain geograficznych.|Program edukacyjny|0:25|0:30|2|2016-07-05
Pod Tatrami|0|Program prezentujący walory turystyczne, przyrodnicze i kulturę Podhala.|Magazyn turystyczny|0:30|0:45|8|2016-07-05
Galeria|12|Zobaczywszy Różę w towarzystwie Pawła, Jerzy jest zazdrosny o żonę. Zleca kradzież motocykla Dworzaka. Z tego powodu Paweł notuje kolejne spóźnienie w pracy, a Kossowski ma powód, aby go zwolnić.|Serial obyczajowy|0:45|1:15|23|2016-07-05
Janka|7|"Orły" i "Wilki" omawiają warunki wyścigu. Walek i Pyskacz postanawiają pomóc swojemu przywódcy, wykradając siodło Janki. Dziadek zamierza kupić wnuczce Alaskę, ale chciwy kupiec żąda zbyt wiele.|Serial przygodowy|1:15|1:45|29|2016-07-05
Czarny Błysk|0|Chcąc uatrakcyjnić program i pozyskać publiczność, właściciel cyrku sprowadza do stada zwierząt czarną panterę, którą musi poddać tresurze, by mogła występować na arenie.|Serial animowany|1:45|2:00|10|2016-07-05
Wiadomości|0|Serwis prezentuje najważniejsze informacje z kraju i ze świata.|Wiadomości|2:00|2:25|30|2016-07-05
Sport|7|Informacje o najważniejszych wydarzeniach sportowych.|Wiadomości sportowe|2:25|2:30|3|2016-07-05
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:30|2:45|2|2016-07-05
Ojciec Mateusz|12|Popularny aktor zostaje zamordowany. Policjanci mają kilka tropów. Mateusz dowiaduje się o znaczącym incydencie z przeszłości ofiary, z udziałem dawnego znajomego aktora, Andrzeja, i jego żony.|Serial kryminalny|2:45|3:35|0|2016-07-05
Krótka historia|0||0|3:35|3:45|0|2016-07-05
Barwy szczęścia|12|Darek ratuje Władka z opresji. Przed przyjazdem karetki profesjonalnie zajmuje się nieprzytomnym Tomalą. Po wyjściu z aresztu Marczak chce się zobaczyć z Januszem i z Radosławem.|Serial obyczajowy|3:45|4:20|25|2016-07-05
Polonia 24|12||0|4:20|4:50|0|2016-07-05
Halo Polonia|12||0|4:50|5:40|0|2016-07-05
Do zobaczenia w Krakowie|7|Cykl reportaży informujący o kolejnych etapach przygotowań do Światowych Dni Młodzieży w Krakowie w 2016 r.|Reportaż|5:40|0|16|2016-07-05
07 zgłoś się|12|Na dancingu w jednej z warszawskich restauracji zostaje zastrzelony młody mężczyzna, Mieczysław Romski. Potem, w czasie włamania do jego mieszkania, ginie żółta teczka.|Serial kryminalny|4:10|6:05|0|2016-07-04
Ojciec Mateusz|12|Z wysokiego urwiska zostaje zepchnięta pewna kobieta. Przypadkowym świadkiem tego zdarzenia jest ksiądz Mateusz. Okazuje się, że ofiara to znana niegdyś śpiewaczka, Alicja Lendo.|Serial kryminalny|6:05|6:55|0|2016-07-04
Salonowiec|0||0|6:55|0|0|2016-07-04
250 lat Teatru publicznego w Polsce|12|Serial prezentujący wybrane wydarzenia i zjawiska z przeszłości polskiego teatru publicznego od jego inauguracji w roku 1765 po zmianę pokoleniową pod koniec lat 90. XX wieku.|Serial dokumentalny|7:05|7:25|15|2016-07-04
Rodzina Leśniewskich|12|Słabą stroną Agnieszki jest gimnastyka, dziewczyna jest najgorsza w klasie, a już szczególne kłopoty ma ze skokami przez kozła. Przypadkowo z pomocą przychodzi sąsiad.|Serial obyczajowy|7:25|8:00|0|2016-07-04
Pytanie na śniadanie - wakacyjnie|12||0|8:00|10:50|0|2016-07-04
Krótka historia|0||0|10:50|11:00|0|2016-07-04
Janka. Morska księżniczka|12||0|11:00|11:35|0|2016-07-04
Przygarnij mnie|0|Adoptowane ze schronisk psy uczą się żyć poza klatką. Opiekunowie biorą udział w rywalizacji, w której zwierzęta popisują się nabytymi sprawnościami. Jury ocenia postępy zespołów pies - właściciel.|Reality show|11:35|12:25|46|2016-07-04
Polska z Miodkiem|0|Gawędy profesora Jana Miodka dotyczące etymologii nazw najważniejszych polskich rzek, miast i krain geograficznych.|Program edukacyjny|12:25|12:35|2|2016-07-04
Wiadomości|0|Serwis prezentuje najważniejsze informacje z kraju i ze świata.|Wiadomości|12:35|12:50|30|2016-07-04
Barwy szczęścia|12|Basia próbuje się oswoić z myślą, że nie pozna wnuczki. Anna nie potrafi się skupić na pracy. Wbrew woli żony Florczak zamawia transport medyczny i jedzie się rozmówić z Radosławem.|Serial obyczajowy|12:50|13:25|25|2016-07-04
Przystań|12|Kamila przygotowuje się do wypłynięcia. Nieoczekiwanie na jachcie pojawia się jej przyjaciółka, Wanda. Kobiety zaczynają się kłócić o Jurka. W szamotaninie Wanda popycha Kamilę. Ta wypada za burtę.|Serial przygodowy|13:25|14:20|45|2016-07-04
Oczy w oczy|7||0|14:20|14:50|0|2016-07-04
07 zgłoś się|12|Na dancingu w jednej z warszawskich restauracji zostaje zastrzelony młody mężczyzna, Mieczysław Romski. Potem, w czasie włamania do jego mieszkania, ginie żółta teczka.|Serial kryminalny|14:50|16:20|0|2016-07-04
EtnoKraków|0|Koncert krakowskiego zespołu sceny world music, zarejestrowany podczas Międzynarodowego Festiwalu EtnoKraków 2015.|Koncert|16:20|16:55|26|2016-07-04
Galeria|12|Karolina nie chce się pogodzić z Adamem. Ma do niego żal. Jerzy przypomina żonie o wizycie u krawca. Róża nie przyznaje się, że ma w tym dniu kurs brafittingu. Paweł zawozi ją na miejsce.|Serial obyczajowy|16:55|17:20|23|2016-07-04
Krótka historia|0||0|17:20|17:30|0|2016-07-04
Teleexpress|0|Serwis informacyjny prezentujący aktualne wydarzenia, wiadomości kulturalne oraz ciekawostki z kraju i ze świata.|Wiadomości|17:30|17:55|15|2016-07-04
Saga prastarej puszczy|12|W tym odcinku opowieść o kruku. Młody ptak, uratowany przez człowieka od śmierci, poszukuje własnej drogi. Wrodzona ciekawość sprawia, że staje się "prześladowcą" kłusownika.|Serial dokumentalny|17:55|18:55|52|2016-07-04
Barwy szczęścia|12|Basia próbuje się oswoić z myślą, że nie pozna wnuczki. Anna nie potrafi się skupić na pracy. Wbrew woli żony Florczak zamawia transport medyczny i jedzie się rozmówić z Radosławem.|Serial obyczajowy|18:55|19:25|25|2016-07-04
250 lat Teatru publicznego w Polsce|12|Serial prezentujący wybrane wydarzenia i zjawiska z przeszłości polskiego teatru publicznego od jego inauguracji w roku 1765 po zmianę pokoleniową pod koniec lat 90. XX wieku.|Serial dokumentalny|19:25|19:45|15|2016-07-04
Dziwne przygody koziołka Matołka|0|Tym razem Matołek przez przypadek dostaje się na pokład statku. Niespodziewanie zostaje kucharzem okrętowym.|Serial animowany|19:45|20:00|8|2016-07-04
Wiadomości|0|Serwis prezentuje najważniejsze informacje z kraju i ze świata.|Wiadomości|20:00|20:25|30|2016-07-04
Sport|7|Informacje o najważniejszych wydarzeniach sportowych.|Wiadomości sportowe|20:25|20:35|3|2016-07-04
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|20:35|20:50|2|2016-07-04
O mnie się nie martw|12|Sytuacja mieszkańców kamienicy przy Żelaznej staje się dramatyczna. Iga mobilizuje sąsiadów, szuka pomocy u Marcina. On odsyła ją do Laury Curyło. Krzysiek postanawia zająć się sprawą kamienicy.|Serial komediowy|20:50|21:50|45|2016-07-04
Polonia 24|12||0|21:50|22:20|0|2016-07-04
Halo Polonia|12||0|22:20|23:25|0|2016-07-04
Maria|0|Portret polskiej noblistki Marii Skłodowskiej-Curie. O uczonej mówią znakomite postaci francuskiej i polskiej nauki, a także wnuczka, Helene Langevin-Joliot.|Dokument fabularyzowany|23:25|0:30|57|2016-07-04
Muzeum polskiej piosenki|0|Program stworzony we współpracy z Muzeum Polskiej Piosenki w Opolu. W każdym odcinku zostanie przedstawiona historia związana z powstaniem jednego polskiego przeboju.|Rozrywka|0:30|0:45|8|2016-07-04
Galeria|12|Karolina nie chce się pogodzić z Adamem. Ma do niego żal. Jerzy przypomina żonie o wizycie u krawca. Róża nie przyznaje się, że ma w tym dniu kurs brafittingu. Paweł zawozi ją na miejsce.|Serial obyczajowy|0:45|1:15|23|2016-07-04
Rodzina Leśniewskich|12|Słabą stroną Agnieszki jest gimnastyka, dziewczyna jest najgorsza w klasie, a już szczególne kłopoty ma ze skokami przez kozła. Przypadkowo z pomocą przychodzi sąsiad.|Serial obyczajowy|1:15|1:45|0|2016-07-04
Dziwne przygody koziołka Matołka|0|Tym razem Matołek przez przypadek dostaje się na pokład statku. Niespodziewanie zostaje kucharzem okrętowym.|Serial animowany|1:45|2:00|8|2016-07-04
Wiadomości|0|Serwis prezentuje najważniejsze informacje z kraju i ze świata.|Wiadomości|2:00|2:25|30|2016-07-04
Sport|7|Informacje o najważniejszych wydarzeniach sportowych.|Wiadomości sportowe|2:25|2:30|3|2016-07-04
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:30|2:45|2|2016-07-04
O mnie się nie martw|12|Sytuacja mieszkańców kamienicy przy Żelaznej staje się dramatyczna. Iga mobilizuje sąsiadów, szuka pomocy u Marcina. On odsyła ją do Laury Curyło. Krzysiek postanawia zająć się sprawą kamienicy.|Serial komediowy|2:45|3:35|45|2016-07-04
Krótka historia|0||0|3:35|3:45|0|2016-07-04
Barwy szczęścia|12|Basia próbuje się oswoić z myślą, że nie pozna wnuczki. Anna nie potrafi się skupić na pracy. Wbrew woli żony Florczak zamawia transport medyczny i jedzie się rozmówić z Radosławem.|Serial obyczajowy|3:45|4:20|25|2016-07-04
Polonia 24|12||0|4:20|4:50|0|2016-07-04
Halo Polonia|12||0|4:50|5:45|0|2016-07-04
250 lat Teatru publicznego w Polsce|12|Serial prezentujący wybrane wydarzenia i zjawiska z przeszłości polskiego teatru publicznego od jego inauguracji w roku 1765 po zmianę pokoleniową pod koniec lat 90. XX wieku.|Serial dokumentalny|5:45|0|15|2016-07-04
Barwy szczęścia|12|Sadowski spotyka się z żoną. Jest zaskoczony jej uprzejmym zachowaniem i tym, że przełożyła wylot do Kanady, by przyspieszyć rozwód. Dominika twierdzi, że zrozumiała, iż czas zacząć nowe życie.|Serial obyczajowy|5:40|6:05|25|2016-07-02
Barwy szczęścia|12|Sabina boi się, że matka Mai wróciła, by odzyskać córkę. Sandra przychodzi do salonu Tomalowej. Opowiada fryzjerce o zmianach w swoim życiu. Julita ponownie chciałaby obserwować Bartka podczas masażu.|Serial obyczajowy|6:05|6:30|25|2016-07-02
Barwy szczęścia|12|Po próbie samobójczej Dominika trafia do szpitala. Łukasz boi się, że była żona nigdy nie zostawi go w spokoju. Borys usiłuje zagadnąć Bożenę, ale dziewczyna traktuje go jak podrywacza.|Serial obyczajowy|6:30|0|25|2016-07-02
Barwy szczęścia|12|Dominika cierpi na depresję. Kasia uważa, że oboje z Łukaszem powinni jej pomóc. Klubik dziecięcy zostaje oficjalnie zamknięty. Jola jest zainteresowana wynajęciem domu Basi.|Serial obyczajowy|7:00|7:30|25|2016-07-02
Pytanie na śniadanie|12|Program na żywo prowadzony przez pary znanych osób. To swoiste kompendium wiedzy o przyzwyczajeniach, różnicach w postrzeganiu otaczającej rzeczywistości i sposobach bycia.|Magazyn|7:30|10:50|0|2016-07-02
Polonia 24|12||0|10:50|11:20|0|2016-07-02
Halo Polonia|12||0|11:20|12:15|0|2016-07-02
Błękitne wakacje|0||0|12:15|12:45|0|2016-07-02
Ojciec Mateusz|12|Dochodzi do kradzieży trakcji kolejowej. Nocul i inspektor Możejko sprawdzają skup złomu. W kontenerze znajdują zwłoki mężczyzny. Aresztują włóczęgę, przy którym zostają znalezione fragmenty kabli.|Serial kryminalny|12:45|13:40|45|2016-07-02
Na dobre i na złe|12|Miłosz, nastolatek, który spowodował wypadek, wciąż przebywa w szpitalu. Jest przesłuchiwany przez policję. Doktor Mróz chce odejść z pracy. Do szpitala trafia dwóch uczniów, Romek i Szymek.|Serial obyczajowy|13:40|14:35|49|2016-07-02
Polska z Miodkiem|0|Gawędy profesora Jana Miodka dotyczące etymologii nazw najważniejszych polskich rzek, miast i krain geograficznych.|Program edukacyjny|14:35|14:45|2|2016-07-02
Saga prastarej puszczy|12|W tym odcinku opowieść o kruku. Młody ptak, uratowany przez człowieka od śmierci, poszukuje własnej drogi. Wrodzona ciekawość sprawia, że staje się "prześladowcą" kłusownika.|Serial dokumentalny|14:45|15:45|52|2016-07-02
Turystyczna jazda|12||0|15:45|16:00|0|2016-07-02
Kulturalni PL|0||0|16:00|17:00|0|2016-07-02
Akcja wakacje|12|Program o ludziach, którzy niosą pomoc innym, ale nie zawsze stać ich na realizację marzeń. Teraz dostają szansę wyjazdu na wakacje. Ekipa telewizyjna towarzyszy im z kamerą podczas wypoczynku.|Magazyn|17:00|17:30|25|2016-07-02
Teleexpress|0|Serwis informacyjny prezentujący aktualne wydarzenia, wiadomości kulturalne oraz ciekawostki z kraju i ze świata.|Wiadomości|17:30|17:55|15|2016-07-02
M jak miłość|12|Darek przyjeżdża z matką do Mostowiaków, by odwiedzić Hanię. Wizyta ma nieprzyjemne zakończenie. Franek śledzi kłusownika. Kisielowa ostrzega Natalkę, że leśnik ma niebezpiecznych wrogów.|Serial obyczajowy|17:55|18:50|46|2016-07-02
Przygarnij mnie|0|Adoptowane ze schronisk psy uczą się żyć poza klatką. Opiekunowie biorą udział w rywalizacji, w której zwierzęta popisują się nabytymi sprawnościami. Jury ocenia postępy zespołów pies - właściciel.|Reality show|18:50|19:45|46|2016-07-02
Baśnie i bajki polskie|0|Bolko, syn trębacza z ratuszowej wieży, ratuje zranionego kruka. Okazuje się, że jest to król kruków. W dowód wdzięczności król daje chłopcu magiczną trąbkę.|Serial animowany|19:45|20:00|13|2016-07-02
Wiadomości|0|Serwis prezentuje najważniejsze informacje z kraju i ze świata.|Wiadomości|20:00|20:25|30|2016-07-02
Sport|7|Informacje o najważniejszych wydarzeniach sportowych.|Wiadomości sportowe|20:25|20:35|3|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|20:35|20:45|2|2016-07-02
Ja wam pokażę!|12|Tosia za wszelką cenę chce, żeby rodzice się zeszli. Szuka ratunku u dziadka. Prosi, żeby przekonał mamę, że nie powinna wyjeżdżać na święta do Adama.|Serial obyczajowy|20:45|21:40|0|2016-07-02
Wszystko na sprzedaż|12|Film zainspirowany tragiczną śmiercią Zbigniewa Cybulskiego, jest swoistym rozrachunkiem reżysera z wspólną przeszłością, która go łączyła z aktorem.|Dramat obyczajowy|21:40|23:20|95|2016-07-02
Pod dachami Paryża. Wieczór piosenki francuskiej|0||0|23:20|0:15|0|2016-07-02
Akcja wakacje|12|Program o ludziach, którzy niosą pomoc innym, ale nie zawsze stać ich na realizację marzeń. Teraz dostają szansę wyjazdu na wakacje. Ekipa telewizyjna towarzyszy im z kamerą podczas wypoczynku.|Magazyn|0:15|0:50|25|2016-07-02
M jak miłość|12|Darek przyjeżdża z matką do Mostowiaków, by odwiedzić Hanię. Wizyta ma nieprzyjemne zakończenie. Franek śledzi kłusownika. Kisielowa ostrzega Natalkę, że leśnik ma niebezpiecznych wrogów.|Serial obyczajowy|0:50|1:45|46|2016-07-02
Baśnie i bajki polskie|0|Bolko, syn trębacza z ratuszowej wieży, ratuje zranionego kruka. Okazuje się, że jest to król kruków. W dowód wdzięczności król daje chłopcu magiczną trąbkę.|Serial animowany|1:45|2:00|13|2016-07-02
Wiadomości|0|Serwis prezentuje najważniejsze informacje z kraju i ze świata.|Wiadomości|2:00|2:20|30|2016-07-02
Sport|7|Informacje o najważniejszych wydarzeniach sportowych.|Wiadomości sportowe|2:20|2:25|3|2016-07-02
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|2:25|2:40|2|2016-07-02
Ja wam pokażę!|12|Tosia za wszelką cenę chce, żeby rodzice się zeszli. Szuka ratunku u dziadka. Prosi, żeby przekonał mamę, że nie powinna wyjeżdżać na święta do Adama.|Serial obyczajowy|2:40|3:40|0|2016-07-02
Wszystko na sprzedaż|12|Film zainspirowany tragiczną śmiercią Zbigniewa Cybulskiego, jest swoistym rozrachunkiem reżysera z wspólną przeszłością, która go łączyła z aktorem.|Dramat obyczajowy|3:40|5:35|95|2016-07-02
Przygarnij mnie|0|Adoptowane ze schronisk psy uczą się żyć poza klatką. Opiekunowie biorą udział w rywalizacji, w której zwierzęta popisują się nabytymi sprawnościami. Jury ocenia postępy zespołów pies - właściciel.|Reality show|5:35|0|46|2016-07-02
Afisz kulturalny|12||0|7:35|7:50|0|2016-07-05
Kultura fizyczna|12||0|7:50|8:00|0|2016-07-05
Studio Kultura - rozmowy|12|Program, w którym przedstawiane są najważniejsze wydarzenia kulturalne dnia, m.in. premiery filmowe i teatralne oraz festiwale. Zaproszeni goście wyjaśniają aktualne problemy świata kultury.|Rozmowa|8:00|0|9|2016-07-05
Informacje kulturalne|0||0|8:15|8:35|0|2016-07-05
Chuligan literacki|12||0|8:35|9:05|0|2016-07-05
Design|0||Serial dokumentalny|9:05|9:40|0|2016-07-05
